ID,Category,Price,Timestamp
4355,Clothing,64.96,2024-07-01 08:06:55
4356,Home,144.57,2025-01-26 08:06:55
4357,Toys,21.95,2024-08-16 08:06:55
4358,Home,37.55,2025-02-06 08:06:55
4359,Home,24.93,2025-02-10 08:06:55
4360,Electronics,122.76,2025-02-09 08:06:55
4361,Toys,306.92,2024-11-06 08:06:55
4362,Electronics,162.71,2024-09-16 08:06:55
4363,Home,86.0,2024-08-16 08:06:55
4364,Books,238.78,2025-03-18 08:06:55
4365,Toys,67.75,2024-12-01 08:06:55
4366,Home,70.78,2024-04-02 08:06:55
4367,Clothing,389.75,2024-05-30 08:06:55
4368,Books,441.39,2025-01-09 08:06:55
4369,Clothing,324.76,2024-12-27 08:06:55
4370,Toys,227.41,2024-05-22 08:06:55
4371,Clothing,398.0,2024-08-05 08:06:55
4372,Toys,110.35,2024-05-27 08:06:55
4373,Toys,41.27,2025-01-11 08:06:55
4374,Books,120.03,2025-02-17 08:06:55
4375,Toys,196.51,2025-01-18 08:06:55
4376,Clothing,366.49,2024-06-16 08:06:55
4377,Home,21.95,2025-03-10 08:06:55
4378,Toys,56.68,2024-07-04 08:06:55
4379,Home,278.78,2025-02-28 08:06:55
4380,Home,161.36,2025-02-14 08:06:55
4381,Toys,388.79,2024-09-12 08:06:55
4382,Toys,302.67,2024-12-21 08:06:55
4383,Toys,85.6,2025-01-07 08:06:55
4384,Clothing,37.79,2025-02-26 08:06:55
4385,Clothing,178.72,2024-10-25 08:06:55
4386,Home,317.16,2024-08-18 08:06:55
4387,Toys,59.71,2024-04-22 08:06:55
4388,Books,417.66,2024-08-20 08:06:55
4389,Electronics,463.88,2025-01-29 08:06:55
4390,Books,252.19,2024-12-23 08:06:55
4391,Clothing,451.34,2025-02-24 08:06:55
4392,Home,358.91,2024-12-18 08:06:55
4393,Home,426.54,2024-11-30 08:06:55
4394,Books,383.5,2024-06-27 08:06:55
4395,Electronics,372.19,2024-04-10 08:06:55
4396,Clothing,448.37,2024-12-26 08:06:55
4397,Books,298.67,2025-02-19 08:06:55
4398,Electronics,387.79,2025-02-04 08:06:55
4399,Home,103.39,2024-12-24 08:06:55
4400,Electronics,434.79,2024-12-29 08:06:55
4401,Clothing,277.71,2024-12-04 08:06:55
4402,Books,480.52,2024-07-09 08:06:55
4403,Electronics,350.22,2024-04-04 08:06:55
4404,Home,256.42,2024-04-20 08:06:55
4405,Electronics,303.58,2024-09-17 08:06:55
4406,Books,110.8,2024-11-18 08:06:55
4407,Home,405.23,2024-11-19 08:06:55
4408,Books,331.87,2024-04-30 08:06:55
4409,Electronics,331.44,2025-01-11 08:06:55
4410,Toys,484.03,2024-10-06 08:06:55
4411,Clothing,19.41,2025-01-22 08:06:55
4412,Toys,254.97,2024-07-10 08:06:55
4413,Home,71.79,2024-07-10 08:06:55
4414,Electronics,133.53,2025-02-25 08:06:55
4415,Home,135.2,2024-09-19 08:06:55
4416,Electronics,92.6,2024-04-21 08:06:55
4417,Home,290.75,2024-07-26 08:06:55
4418,Clothing,61.95,2025-01-23 08:06:55
4419,Electronics,74.12,2025-01-26 08:06:55
4420,Electronics,145.33,2024-05-07 08:06:55
4421,Books,84.45,2024-04-30 08:06:55
4422,Electronics,35.69,2024-12-03 08:06:55
4423,Home,120.32,2024-04-04 08:06:55
4424,Toys,408.49,2024-09-24 08:06:55
4425,Electronics,316.16,2024-12-21 08:06:55
4426,Toys,63.07,2024-06-01 08:06:55
4427,Electronics,396.77,2025-03-16 08:06:55
4428,Toys,386.14,2024-09-26 08:06:55
4429,Home,334.5,2024-12-03 08:06:55
4430,Clothing,448.99,2024-12-22 08:06:55
4431,Home,314.37,2024-11-01 08:06:55
4432,Books,320.67,2024-12-09 08:06:55
4433,Home,237.49,2025-03-16 08:06:55
4434,Clothing,437.53,2024-07-11 08:06:55
4435,Clothing,360.09,2024-05-31 08:06:55
4436,Electronics,436.5,2025-03-11 08:06:55
4437,Books,71.73,2024-12-02 08:06:55
4438,Electronics,268.81,2025-03-08 08:06:55
4439,Electronics,329.03,2024-05-02 08:06:55
4440,Clothing,449.75,2025-02-26 08:06:55
4441,Home,171.42,2024-12-12 08:06:55
4442,Toys,190.35,2025-02-16 08:06:55
4443,Clothing,167.12,2025-02-27 08:06:55
4444,Clothing,95.61,2025-02-04 08:06:55
4445,Books,457.83,2024-08-05 08:06:55
4446,Books,139.06,2024-12-20 08:06:55
4447,Toys,165.63,2024-04-25 08:06:55
4448,Electronics,457.07,2025-02-26 08:06:55
4449,Books,301.29,2024-07-11 08:06:55
4450,Home,495.79,2025-02-18 08:06:55
4451,Clothing,372.77,2024-09-24 08:06:55
4452,Electronics,370.61,2024-10-26 08:06:55
4453,Electronics,115.04,2025-02-23 08:06:55
4454,Clothing,239.27,2024-06-23 08:06:55
4455,Books,41.83,2025-02-01 08:06:55
4456,Toys,285.33,2025-02-26 08:06:55
4457,Books,471.78,2024-07-25 08:06:55
4458,Clothing,159.38,2024-08-14 08:06:55
4459,Books,130.27,2025-03-24 08:06:55
4460,Electronics,479.56,2025-01-29 08:06:55
4461,Electronics,152.13,2025-03-11 08:06:55
4462,Home,27.03,2025-01-10 08:06:55
4463,Books,237.17,2024-04-06 08:06:55
4464,Home,327.69,2025-02-14 08:06:55
4465,Clothing,291.17,2025-01-31 08:06:55
4466,Home,472.68,2024-10-08 08:06:55
4467,Home,255.5,2024-08-18 08:06:55
4468,Toys,152.74,2024-06-04 08:06:55
4469,Toys,376.69,2024-04-10 08:06:55
4470,Home,269.67,2024-12-31 08:06:55
4471,Electronics,151.27,2024-05-18 08:06:55
4472,Home,207.44,2024-08-20 08:06:55
4473,Books,343.45,2024-06-09 08:06:55
4474,Electronics,429.28,2024-06-14 08:06:55
4475,Clothing,219.69,2024-04-19 08:06:55
4476,Home,297.39,2024-09-12 08:06:55
4477,Books,148.21,2024-04-26 08:06:55
4478,Electronics,218.14,2024-07-28 08:06:55
4479,Home,179.5,2025-01-28 08:06:55
4480,Electronics,440.36,2024-10-31 08:06:55
4481,Clothing,19.14,2024-07-30 08:06:55
4482,Toys,499.03,2024-07-27 08:06:55
4483,Home,206.25,2024-07-24 08:06:55
4484,Home,118.9,2024-08-14 08:06:55
4485,Clothing,153.86,2024-09-26 08:06:55
4486,Clothing,234.23,2024-05-03 08:06:55
4487,Toys,151.74,2024-06-23 08:06:55
4488,Toys,230.61,2024-10-31 08:06:55
4489,Electronics,317.43,2025-02-02 08:06:55
4490,Home,300.27,2024-05-30 08:06:55
4491,Toys,83.91,2024-04-14 08:06:55
4492,Clothing,19.85,2024-04-14 08:06:55
4493,Home,142.4,2024-05-22 08:06:55
4494,Books,64.98,2024-08-16 08:06:55
4495,Books,454.6,2024-11-20 08:06:55
4496,Clothing,39.22,2024-04-03 08:06:55
4497,Books,245.59,2025-01-17 08:06:55
4498,Books,430.01,2024-09-16 08:06:55
4499,Toys,328.09,2025-03-19 08:06:55
4500,Electronics,221.24,2024-11-12 08:06:55
4501,Books,488.51,2024-05-30 08:06:55
4502,Electronics,410.65,2024-05-12 08:06:55
4503,Toys,26.42,2024-10-03 08:06:55
4504,Books,177.47,2024-11-20 08:06:55
4505,Books,315.09,2024-03-29 08:06:55
4506,Clothing,53.0,2024-12-07 08:06:55
4507,Home,441.66,2024-07-29 08:06:55
4508,Toys,478.77,2024-04-09 08:06:55
4509,Books,18.32,2024-04-29 08:06:55
4510,Books,357.8,2024-10-29 08:06:55
4511,Electronics,306.82,2024-05-13 08:06:55
4512,Home,112.01,2024-07-21 08:06:55
4513,Electronics,9.0,2024-08-03 08:06:55
4514,Home,102.87,2024-06-01 08:06:55
4515,Clothing,223.69,2024-06-20 08:06:55
4516,Home,403.51,2024-05-16 08:06:55
4517,Toys,153.71,2025-02-25 08:06:55
4518,Home,446.88,2024-12-12 08:06:55
4519,Books,236.78,2024-08-27 08:06:55
4520,Home,257.81,2024-10-23 08:06:55
4521,Home,113.15,2024-12-29 08:06:55
4522,Clothing,361.65,2025-01-03 08:06:55
4523,Books,289.87,2024-10-07 08:06:55
4524,Electronics,433.77,2024-12-08 08:06:55
4525,Clothing,465.34,2024-04-12 08:06:55
4526,Electronics,128.32,2024-06-26 08:06:55
4527,Clothing,152.01,2025-01-07 08:06:55
4528,Clothing,470.9,2024-05-29 08:06:55
4529,Books,212.76,2024-05-27 08:06:55
4530,Books,152.28,2024-11-30 08:06:55
4531,Clothing,399.23,2024-07-28 08:06:55
4532,Electronics,5.62,2024-06-03 08:06:55
4533,Toys,334.47,2024-11-26 08:06:55
4534,Toys,59.9,2024-12-06 08:06:55
4535,Books,274.75,2024-05-15 08:06:55
4536,Home,403.54,2024-08-10 08:06:55
4537,Electronics,88.46,2024-05-24 08:06:55
4538,Toys,90.87,2025-02-14 08:06:55
4539,Clothing,64.19,2024-10-31 08:06:55
4540,Toys,160.58,2024-06-22 08:06:55
4541,Electronics,465.54,2024-09-24 08:06:55
4542,Clothing,289.36,2024-11-30 08:06:55
4543,Clothing,479.81,2024-07-17 08:06:55
4544,Toys,69.68,2024-08-26 08:06:55
4545,Electronics,381.42,2024-09-22 08:06:55
4546,Home,377.67,2025-01-27 08:06:55
4547,Books,158.73,2024-05-24 08:06:55
4548,Electronics,98.67,2024-06-17 08:06:55
4549,Clothing,117.44,2025-03-01 08:06:55
4550,Home,96.35,2025-01-21 08:06:55
4551,Home,267.65,2024-07-14 08:06:55
4552,Clothing,399.46,2024-10-27 08:06:55
4553,Toys,486.23,2024-06-09 08:06:55
4554,Toys,12.61,2024-04-20 08:06:55
4555,Clothing,117.45,2024-08-30 08:06:55
4556,Toys,224.84,2024-09-08 08:06:55
4557,Home,298.6,2024-07-12 08:06:55
4558,Clothing,241.55,2024-05-06 08:06:55
4559,Clothing,205.51,2024-11-15 08:06:55
4560,Electronics,5.43,2025-01-24 08:06:55
4561,Electronics,72.11,2024-11-24 08:06:55
4562,Electronics,461.04,2024-09-14 08:06:55
4563,Books,317.94,2024-06-15 08:06:55
4564,Books,137.99,2024-12-27 08:06:55
4565,Electronics,470.13,2025-02-14 08:06:55
4566,Home,283.49,2025-01-31 08:06:55
4567,Home,91.78,2024-07-15 08:06:55
4568,Toys,445.47,2024-07-08 08:06:55
4569,Books,54.15,2024-12-18 08:06:55
4570,Home,310.01,2024-07-27 08:06:55
4571,Electronics,18.86,2024-04-17 08:06:55
4572,Home,188.25,2024-05-26 08:06:55
4573,Toys,426.52,2024-06-18 08:06:55
4574,Home,465.81,2025-03-18 08:06:55
4575,Books,474.01,2024-07-15 08:06:55
4576,Electronics,346.96,2024-07-21 08:06:55
4577,Toys,242.09,2025-02-18 08:06:55
4578,Toys,51.26,2024-11-16 08:06:55
4579,Electronics,81.7,2024-09-01 08:06:55
4580,Electronics,213.2,2024-04-04 08:06:55
4581,Books,128.35,2024-12-29 08:06:55
4582,Home,173.87,2024-08-15 08:06:55
4583,Books,224.25,2024-08-29 08:06:55
4584,Clothing,371.23,2024-05-08 08:06:55
4585,Clothing,290.5,2025-03-22 08:06:55
4586,Electronics,386.73,2024-06-13 08:06:55
4587,Electronics,74.64,2024-10-06 08:06:55
4588,Books,191.07,2024-10-10 08:06:55
4589,Clothing,188.58,2024-05-24 08:06:55
4590,Electronics,228.67,2024-10-03 08:06:55
4591,Clothing,337.4,2025-01-20 08:06:55
4592,Clothing,18.97,2024-12-27 08:06:55
4593,Toys,122.76,2025-01-28 08:06:55
4594,Toys,225.65,2024-04-17 08:06:55
4595,Home,5.59,2024-11-18 08:06:55
4596,Toys,386.49,2024-09-23 08:06:55
4597,Electronics,428.27,2024-11-06 08:06:55
4598,Home,389.39,2025-02-02 08:06:55
4599,Clothing,109.68,2024-06-18 08:06:55
4600,Books,334.26,2024-10-29 08:06:55
4601,Toys,438.04,2025-02-28 08:06:55
4602,Books,129.94,2024-10-16 08:06:55
4603,Toys,315.37,2025-01-28 08:06:55
4604,Books,249.36,2024-09-02 08:06:55
4605,Toys,310.25,2025-01-31 08:06:55
4606,Home,380.05,2024-06-03 08:06:55
4607,Books,434.94,2025-01-22 08:06:55
4608,Toys,234.45,2024-06-18 08:06:55
4609,Electronics,365.45,2025-01-16 08:06:55
4610,Electronics,8.84,2024-08-24 08:06:55
4611,Clothing,390.74,2024-11-24 08:06:55
4612,Books,210.22,2024-08-31 08:06:55
4613,Clothing,351.44,2024-05-02 08:06:55
4614,Toys,309.25,2024-12-25 08:06:55
4615,Electronics,267.92,2024-09-29 08:06:55
4616,Clothing,433.84,2025-01-31 08:06:55
4617,Clothing,362.77,2024-11-22 08:06:55
4618,Home,378.51,2024-07-01 08:06:55
4619,Books,380.32,2024-08-22 08:06:55
4620,Clothing,96.92,2024-09-28 08:06:55
4621,Home,212.06,2024-10-31 08:06:55
4622,Toys,169.2,2024-08-31 08:06:55
4623,Home,202.62,2025-02-27 08:06:55
4624,Toys,358.79,2024-07-11 08:06:55
4625,Clothing,151.57,2024-11-13 08:06:55
4626,Books,24.86,2024-07-09 08:06:55
4627,Home,358.41,2024-11-04 08:06:55
4628,Electronics,333.52,2024-08-18 08:06:55
4629,Books,413.76,2024-07-18 08:06:55
4630,Books,137.72,2025-03-25 08:06:55
4631,Toys,137.25,2024-07-18 08:06:55
4632,Clothing,448.48,2024-05-23 08:06:55
4633,Books,448.72,2024-10-15 08:06:55
4634,Books,439.54,2024-04-06 08:06:55
4635,Home,166.73,2024-12-19 08:06:55
4636,Toys,52.0,2024-05-15 08:06:55
4637,Electronics,260.9,2024-05-12 08:06:55
4638,Electronics,112.22,2024-09-29 08:06:55
4639,Clothing,309.22,2024-05-12 08:06:55
4640,Electronics,263.68,2024-12-19 08:06:55
4641,Electronics,78.57,2024-10-28 08:06:55
4642,Electronics,387.48,2024-05-25 08:06:55
4643,Home,75.17,2024-10-08 08:06:55
4644,Toys,71.9,2024-07-14 08:06:55
4645,Books,36.05,2025-01-08 08:06:55
4646,Toys,42.74,2024-09-05 08:06:55
4647,Clothing,193.66,2025-02-09 08:06:55
4648,Home,395.13,2024-05-29 08:06:55
4649,Electronics,434.37,2024-05-18 08:06:55
4650,Electronics,304.1,2024-10-09 08:06:55
4651,Clothing,431.29,2024-04-23 08:06:55
4652,Toys,429.45,2025-01-27 08:06:55
4653,Toys,389.67,2024-07-29 08:06:55
4654,Books,166.08,2024-07-31 08:06:55
4655,Toys,33.0,2024-10-15 08:06:55
4656,Electronics,337.79,2024-11-04 08:06:55
4657,Home,55.78,2024-05-23 08:06:55
4658,Clothing,69.4,2024-05-31 08:06:55
4659,Home,247.32,2025-03-14 08:06:55
4660,Clothing,240.21,2024-04-18 08:06:55
4661,Books,233.53,2024-07-28 08:06:55
4662,Clothing,181.08,2024-10-26 08:06:55
4663,Electronics,296.5,2024-07-22 08:06:55
4664,Electronics,28.59,2024-10-02 08:06:55
4665,Home,432.79,2024-08-19 08:06:55
4666,Clothing,93.48,2024-04-16 08:06:55
4667,Toys,268.6,2024-06-08 08:06:55
4668,Clothing,415.14,2024-08-04 08:06:55
4669,Home,402.87,2024-11-23 08:06:55
4670,Toys,356.24,2024-08-15 08:06:55
4671,Toys,142.22,2024-08-21 08:06:55
4672,Electronics,122.15,2024-04-09 08:06:55
4673,Books,142.12,2024-12-07 08:06:55
4674,Home,63.62,2025-03-06 08:06:55
4675,Clothing,87.6,2024-04-10 08:06:55
4676,Home,68.61,2024-07-19 08:06:55
4677,Books,206.78,2024-07-26 08:06:55
4678,Clothing,407.92,2024-09-30 08:06:55
4679,Books,333.24,2024-10-07 08:06:55
4680,Toys,378.98,2024-12-20 08:06:55
4681,Toys,363.94,2024-07-13 08:06:55
4682,Toys,129.06,2024-06-01 08:06:55
4683,Home,253.5,2024-12-22 08:06:55
4684,Home,44.69,2024-10-17 08:06:55
4685,Clothing,421.98,2024-12-03 08:06:55
4686,Toys,142.52,2024-11-20 08:06:55
4687,Electronics,283.2,2024-06-22 08:06:55
4688,Clothing,97.42,2024-05-18 08:06:55
4689,Electronics,419.04,2024-07-28 08:06:55
4690,Toys,260.55,2024-12-15 08:06:55
4691,Books,310.51,2024-05-05 08:06:55
4692,Electronics,95.47,2024-04-04 08:06:55
4693,Books,222.22,2024-12-23 08:06:55
4694,Clothing,448.23,2024-10-20 08:06:55
4695,Toys,308.16,2024-04-27 08:06:55
4696,Books,119.54,2024-04-04 08:06:55
4697,Books,423.72,2024-04-18 08:06:55
4698,Books,248.3,2025-02-08 08:06:55
4699,Electronics,138.35,2024-06-17 08:06:55
4700,Books,182.15,2024-10-24 08:06:55
4701,Clothing,444.75,2025-02-22 08:06:55
4702,Clothing,28.54,2025-02-14 08:06:55
4703,Toys,110.22,2024-12-07 08:06:55
4704,Books,10.06,2024-11-21 08:06:55
4705,Toys,133.39,2024-12-16 08:06:55
4706,Electronics,362.99,2024-12-04 08:06:55
4707,Clothing,80.41,2024-07-23 08:06:55
4708,Home,74.85,2024-08-24 08:06:55
4709,Electronics,237.42,2024-06-27 08:06:55
4710,Books,53.88,2024-09-21 08:06:55
4711,Clothing,201.46,2024-06-24 08:06:55
4712,Toys,385.32,2024-06-23 08:06:55
4713,Toys,264.01,2025-02-27 08:06:55
4714,Books,428.53,2024-11-09 08:06:55
4715,Toys,308.84,2024-08-22 08:06:55
4716,Clothing,498.77,2024-08-13 08:06:55
4717,Toys,173.47,2024-06-14 08:06:55
4718,Books,294.33,2024-06-05 08:06:55
4719,Electronics,193.2,2024-04-06 08:06:55
4720,Clothing,187.63,2024-07-23 08:06:55
4721,Books,296.98,2025-01-19 08:06:55
4722,Toys,185.66,2025-03-26 08:06:55
4723,Toys,219.92,2024-05-05 08:06:55
4724,Books,332.26,2025-02-07 08:06:55
4725,Clothing,495.47,2024-04-12 08:06:55
4726,Toys,409.55,2024-04-25 08:06:55
4727,Toys,306.91,2024-05-11 08:06:55
4728,Home,61.29,2024-08-14 08:06:55
4729,Electronics,220.87,2024-08-13 08:06:55
4730,Books,269.77,2025-02-26 08:06:55
4731,Books,420.08,2024-11-03 08:06:55
4732,Books,408.39,2024-07-03 08:06:55
4733,Clothing,78.33,2024-05-16 08:06:55
4734,Clothing,220.67,2024-12-01 08:06:55
4735,Clothing,402.62,2024-09-12 08:06:55
4736,Home,305.32,2024-11-15 08:06:55
4737,Toys,372.24,2024-05-09 08:06:55
4738,Toys,195.02,2024-10-01 08:06:55
4739,Electronics,48.03,2025-03-05 08:06:55
4740,Electronics,389.96,2024-11-02 08:06:55
4741,Books,442.47,2025-02-10 08:06:55
4742,Home,470.55,2024-07-26 08:06:55
4743,Electronics,300.47,2024-08-08 08:06:55
4744,Clothing,102.85,2025-03-14 08:06:55
4745,Clothing,350.63,2024-08-17 08:06:55
4746,Books,322.15,2024-10-07 08:06:55
4747,Clothing,351.69,2024-09-23 08:06:55
4748,Toys,23.2,2025-02-24 08:06:55
4749,Toys,269.22,2024-11-22 08:06:55
4750,Electronics,343.6,2025-03-09 08:06:55
4751,Books,469.05,2025-01-12 08:06:55
4752,Books,269.12,2024-09-15 08:06:55
4753,Electronics,497.25,2024-08-25 08:06:55
4754,Home,64.82,2024-07-24 08:06:55
4755,Electronics,224.42,2024-09-28 08:06:55
4756,Books,415.85,2024-06-01 08:06:55
4757,Toys,62.26,2024-08-01 08:06:55
4758,Books,229.94,2024-08-12 08:06:55
4759,Home,101.41,2024-05-26 08:06:55
4760,Clothing,44.18,2024-08-11 08:06:55
4761,Clothing,282.7,2025-01-03 08:06:55
4762,Electronics,328.82,2024-09-19 08:06:55
4763,Electronics,32.6,2025-01-14 08:06:55
4764,Clothing,75.45,2025-01-14 08:06:55
4765,Clothing,86.05,2024-07-24 08:06:55
4766,Home,496.06,2024-12-18 08:06:55
4767,Clothing,194.63,2025-03-20 08:06:55
4768,Toys,79.88,2024-07-12 08:06:55
4769,Toys,21.57,2024-10-12 08:06:55
4770,Home,441.96,2024-05-16 08:06:55
4771,Electronics,301.32,2024-04-05 08:06:55
4772,Books,162.53,2024-09-11 08:06:55
4773,Toys,339.42,2024-04-15 08:06:55
4774,Electronics,78.74,2025-03-10 08:06:55
4775,Home,477.93,2025-02-08 08:06:55
4776,Home,318.62,2025-02-05 08:06:55
4777,Electronics,231.14,2025-02-18 08:06:55
4778,Home,487.94,2024-06-14 08:06:55
4779,Home,28.8,2025-02-05 08:06:55
4780,Home,45.46,2024-10-10 08:06:55
4781,Clothing,24.69,2024-12-02 08:06:55
4782,Clothing,396.81,2025-02-25 08:06:55
4783,Electronics,180.75,2024-05-09 08:06:55
4784,Toys,353.6,2024-11-26 08:06:55
4785,Clothing,216.02,2024-10-15 08:06:55
4786,Books,323.81,2024-07-30 08:06:55
4787,Toys,88.07,2024-10-12 08:06:55
4788,Home,375.2,2024-11-16 08:06:55
4789,Home,30.98,2024-12-31 08:06:55
4790,Home,194.82,2024-04-13 08:06:55
4791,Toys,34.99,2025-02-19 08:06:55
4792,Electronics,341.79,2024-08-14 08:06:55
4793,Electronics,66.55,2024-11-29 08:06:55
4794,Home,76.82,2024-06-19 08:06:55
4795,Electronics,66.73,2024-07-01 08:06:55
4796,Electronics,378.8,2024-09-27 08:06:55
4797,Clothing,290.11,2024-07-11 08:06:55
4798,Books,332.11,2025-02-19 08:06:55
4799,Electronics,268.92,2025-03-13 08:06:55
4800,Clothing,8.47,2024-12-03 08:06:55
4801,Clothing,300.41,2024-07-24 08:06:55
4802,Toys,318.83,2024-08-10 08:06:55
4803,Electronics,228.13,2024-05-15 08:06:55
4804,Toys,215.57,2024-06-10 08:06:55
4805,Electronics,394.19,2024-09-14 08:06:55
4806,Electronics,265.98,2024-06-23 08:06:55
4807,Electronics,360.44,2024-04-08 08:06:55
4808,Books,68.67,2025-03-16 08:06:55
4809,Books,290.16,2024-09-18 08:06:55
4810,Clothing,12.62,2024-12-26 08:06:55
4811,Books,377.03,2024-05-04 08:06:55
4812,Books,241.24,2024-08-26 08:06:55
4813,Home,370.76,2024-06-29 08:06:55
4814,Clothing,145.88,2024-03-30 08:06:55
4815,Home,315.95,2024-04-26 08:06:55
4816,Clothing,218.11,2024-07-28 08:06:55
4817,Clothing,239.84,2024-03-28 08:06:55
4818,Toys,93.01,2024-03-30 08:06:55
4819,Toys,417.12,2024-10-09 08:06:55
4820,Home,148.8,2024-05-06 08:06:55
4821,Home,30.07,2024-06-30 08:06:55
4822,Toys,390.75,2024-09-28 08:06:55
4823,Clothing,76.41,2024-11-21 08:06:55
4824,Books,496.98,2024-09-25 08:06:55
4825,Electronics,234.65,2024-11-24 08:06:55
4826,Books,40.94,2024-10-10 08:06:55
4827,Toys,421.58,2024-09-24 08:06:55
4828,Electronics,63.05,2024-05-09 08:06:55
4829,Electronics,245.87,2024-04-28 08:06:55
4830,Clothing,61.51,2024-11-19 08:06:55
4831,Clothing,373.36,2024-06-30 08:06:55
4832,Toys,354.34,2025-01-25 08:06:55
4833,Clothing,47.61,2024-05-02 08:06:55
4834,Books,32.3,2024-07-19 08:06:55
4835,Home,28.72,2024-12-22 08:06:55
4836,Books,200.47,2024-04-19 08:06:55
4837,Books,97.75,2024-07-11 08:06:55
4838,Home,436.2,2024-10-07 08:06:55
4839,Clothing,157.35,2025-02-15 08:06:55
4840,Electronics,70.71,2024-05-20 08:06:55
4841,Clothing,336.33,2024-06-08 08:06:55
4842,Electronics,429.73,2024-03-28 08:06:55
4843,Books,141.58,2024-09-20 08:06:55
4844,Electronics,112.76,2024-10-09 08:06:55
4845,Books,384.38,2024-08-27 08:06:55
4846,Electronics,376.25,2024-08-24 08:06:55
4847,Books,252.73,2025-02-27 08:06:55
4848,Electronics,430.33,2024-10-25 08:06:55
4849,Clothing,457.12,2024-07-06 08:06:55
4850,Home,411.41,2024-07-11 08:06:55
4851,Clothing,171.13,2025-02-28 08:06:55
4852,Toys,297.38,2024-11-13 08:06:55
4853,Toys,301.4,2024-10-09 08:06:55
4854,Toys,335.35,2024-06-04 08:06:55
4855,Books,121.54,2024-07-20 08:06:55
4856,Clothing,305.91,2024-08-07 08:06:55
4857,Clothing,404.42,2024-07-19 08:06:55
4858,Books,222.1,2024-03-28 08:06:55
4859,Electronics,318.01,2025-03-03 08:06:55
4860,Books,218.4,2024-06-09 08:06:55
4861,Electronics,34.2,2024-07-26 08:06:55
4862,Clothing,245.51,2024-07-19 08:06:55
4863,Electronics,18.99,2024-06-10 08:06:55
4864,Toys,126.76,2024-12-26 08:06:55
4865,Toys,286.7,2025-03-04 08:06:55
4866,Clothing,473.67,2024-11-03 08:06:55
4867,Electronics,349.96,2024-10-17 08:06:55
4868,Clothing,80.85,2024-08-26 08:06:55
4869,Clothing,64.1,2024-10-02 08:06:55
4870,Books,44.94,2024-06-17 08:06:55
4871,Home,482.66,2024-11-03 08:06:55
4872,Electronics,47.65,2024-12-26 08:06:55
4873,Books,97.48,2024-04-08 08:06:55
4874,Clothing,155.22,2025-02-27 08:06:55
4875,Clothing,410.1,2024-10-19 08:06:55
4876,Books,329.05,2024-12-31 08:06:55
4877,Home,36.7,2025-01-03 08:06:55
4878,Books,122.07,2024-11-10 08:06:55
4879,Home,165.32,2024-08-04 08:06:55
4880,Clothing,275.75,2025-03-19 08:06:55
4881,Toys,27.98,2025-01-24 08:06:55
4882,Toys,269.0,2024-11-09 08:06:55
4883,Home,249.89,2024-05-24 08:06:55
4884,Clothing,309.64,2025-01-19 08:06:55
4885,Books,89.01,2024-06-16 08:06:55
4886,Home,330.04,2024-05-04 08:06:55
4887,Home,230.42,2024-04-02 08:06:55
4888,Books,498.05,2024-12-26 08:06:55
4889,Electronics,45.81,2024-11-27 08:06:55
4890,Electronics,450.71,2024-05-09 08:06:55
4891,Books,334.37,2024-10-05 08:06:55
4892,Home,223.36,2025-02-07 08:06:55
4893,Home,299.69,2024-08-20 08:06:55
4894,Toys,227.44,2024-12-10 08:06:55
4895,Electronics,434.48,2024-09-14 08:06:55
4896,Clothing,23.7,2024-11-17 08:06:55
4897,Clothing,357.16,2024-06-18 08:06:55
4898,Books,493.07,2024-12-26 08:06:55
4899,Electronics,320.71,2025-02-15 08:06:55
4900,Clothing,148.08,2024-05-27 08:06:55
4901,Clothing,199.0,2024-08-29 08:06:55
4902,Electronics,257.01,2024-11-05 08:06:55
4903,Toys,499.5,2024-06-03 08:06:55
4904,Books,143.42,2024-09-30 08:06:55
4905,Electronics,197.36,2025-03-23 08:06:55
4906,Electronics,364.03,2024-09-04 08:06:55
4907,Clothing,413.58,2024-07-01 08:06:55
4908,Clothing,475.99,2024-07-02 08:06:55
4909,Books,215.68,2024-12-28 08:06:55
4910,Toys,138.29,2024-09-22 08:06:55
4911,Electronics,126.28,2024-06-16 08:06:55
4912,Electronics,227.02,2024-08-03 08:06:55
4913,Clothing,95.34,2024-08-09 08:06:55
4914,Books,145.58,2024-04-18 08:06:55
4915,Books,210.64,2024-09-22 08:06:55
4916,Clothing,102.02,2024-06-22 08:06:55
4917,Home,330.4,2024-08-09 08:06:55
4918,Clothing,319.57,2025-01-21 08:06:55
4919,Electronics,223.98,2024-07-03 08:06:55
4920,Home,348.18,2025-01-15 08:06:55
4921,Toys,379.15,2024-09-08 08:06:55
4922,Toys,302.19,2025-03-10 08:06:55
4923,Home,6.59,2025-03-18 08:06:55
4924,Electronics,247.6,2025-02-12 08:06:55
4925,Toys,356.49,2025-02-26 08:06:55
4926,Home,342.75,2024-11-29 08:06:55
4927,Toys,304.46,2024-11-21 08:06:55
4928,Electronics,202.8,2025-03-10 08:06:55
4929,Home,346.1,2024-12-04 08:06:55
4930,Electronics,288.3,2024-05-12 08:06:55
4931,Home,315.79,2024-12-18 08:06:55
4932,Books,120.4,2024-03-31 08:06:55
4933,Toys,104.42,2025-03-26 08:06:55
4934,Clothing,242.12,2024-12-19 08:06:55
4935,Books,251.15,2024-05-12 08:06:55
